Representation,Number Of Cities,Population Size,Child Population Size,Generation Gap,Mutation Rate,Algorithm,Selection,Termination,City Coordinates,Original Solution,Final Solution,Algorithm Efficiency,Checked
Pa,30,8000,25,20,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[16, 11, 1, 14, 18, 12, 20, 26, 10, 3, 23, 17, 29, 19, 4, 30, 28, 21, 8, 25, 2, 15, 13, 27, 9, 7, 22, 6, 24, 5]",131,TRUE
Pa,30,8000,30,20,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[8, 20, 22, 6, 24, 5, 16, 11, 1, 14, 18, 19, 29, 17, 12, 3, 23, 4, 30, 28, 21, 7, 10, 26, 9, 27, 13, 15, 2, 25]",144,TRUE
Pa,30,8000,35,20,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[7, 16, 1, 11, 5, 24, 6, 22, 23, 3, 10, 26, 20, 12, 17, 14, 18, 29, 19, 4, 30, 28, 21, 8, 25, 2, 15, 13, 27, 9]",113,TRUE
Pa,30,8000,40,20,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[27, 15, 8, 21, 28, 30, 4, 24, 5, 16, 11, 1, 14, 18, 19, 29, 17, 12, 23, 3, 20, 6, 22, 7, 10, 26, 9, 25, 2, 13]",131,TRUE
Pa,30,8000,20,5,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[14, 1, 11, 16, 5, 24, 6, 22, 20, 21, 4, 30, 28, 8, 25, 2, 15, 13, 27, 9, 26, 10, 7, 3, 23, 12, 17, 29, 19, 18]",154,TRUE
Pa,30,8000,20,10,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[18, 14, 1, 11, 16, 5, 24, 6, 22, 3, 23, 29, 19, 4, 30, 28, 21, 8, 25, 2, 15, 13, 27, 9, 26, 10, 7, 20, 12, 17]",148,TRUE
Pa,30,8000,20,15,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[15, 13, 27, 2, 25, 9, 26, 10, 7, 20, 22, 3, 23, 6, 24, 5, 16, 11, 1, 14, 18, 12, 17, 29, 19, 4, 30, 28, 21, 8]",141,TRUE
Pa,30,8000,20,20,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[18, 19, 30, 17, 22, 6, 12, 14, 16, 24, 1, 5, 11, 8, 15, 23, 3, 7, 4, 28, 21, 20, 26, 10, 9, 27, 2, 25, 13, 29]",32,TRUE
Pa,30,8000,20,25,0.001,RoPBPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[26, 5, 10, 23, 12, 24, 13, 8, 6, 18, 29, 28, 17, 20, 22, 14, 16, 21, 30, 4, 2, 27, 9, 25, 15, 7, 3, 19, 1, 11]","[18, 17, 23, 3, 22, 6, 24, 5, 16, 11, 1, 14, 12, 20, 7, 10, 26, 9, 27, 13, 15, 2, 25, 8, 21, 28, 30, 4, 19, 29]",143,TRUE
Pa,30,8000,5,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[28, 23, 3, 27, 26, 2, 10, 8, 9, 21, 22, 6, 29, 14, 1, 11, 17, 18, 19, 13, 12, 16, 5, 24, 7, 20, 15, 25, 30, 4]",10,TRUE
Pa,30,8000,10,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[7, 3, 23, 27, 13, 15, 20, 2, 8, 22, 6, 10, 26, 12, 17, 24, 5, 16, 11, 1, 14, 18, 29, 19, 21, 4, 30, 28, 9, 25]",65,TRUE
Pa,30,8000,15,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[14, 1, 11, 16, 5, 24, 22, 6, 12, 17, 23, 3, 20, 7, 10, 26, 13, 27, 15, 9, 25, 2, 8, 21, 28, 4, 30, 19, 29, 18]",137,TRUE
Pa,30,8000,20,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[14, 18, 29, 19, 30, 4, 28, 21, 8, 25, 2, 15, 13, 27, 9, 26, 10, 7, 20, 3, 23, 17, 12, 22, 6, 24, 5, 16, 11, 1]",151,TRUE
Pa,30,8000,25,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[20, 7, 10, 26, 9, 27, 13, 15, 2, 25, 8, 21, 28, 30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 12, 17, 23, 3]",152,TRUE
Pa,30,8000,30,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[20, 3, 23, 12, 17, 21, 28, 30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 26, 10, 9, 27, 13, 15, 2, 8, 25, 7]",148,TRUE
Pa,30,8000,35,20,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[25, 2, 15, 13, 27, 9, 26, 10, 7, 20, 3, 23, 17, 12, 22, 6, 24, 5, 16, 11, 1, 14, 18, 29, 19, 4, 30, 28, 21, 8]",152,TRUE
Pa,30,8000,25,5,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[15, 2, 25, 8, 28, 30, 4, 21, 23, 3, 12, 17, 29, 19, 18, 14, 1, 11, 16, 5, 24, 6, 22, 20, 7, 26, 10, 9, 27, 13]",149,TRUE
Pa,30,8000,25,10,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[17, 23, 3, 20, 7, 10, 26, 9, 27, 13, 15, 2, 25, 8, 21, 28, 30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 12]",152,TRUE
Pa,30,8000,25,15,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[25, 2, 15, 13, 27, 9, 26, 10, 7, 20, 3, 23, 17, 12, 22, 6, 24, 5, 16, 11, 1, 14, 18, 29, 19, 4, 30, 28, 21, 8]",152,TRUE
Pa,30,8000,25,10,0,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 12, 17, 23, 3, 20, 7, 10, 26, 9, 27, 13, 15, 2, 25, 8, 21, 28]",152,TRUE
Pa,30,8000,25,10,0.0001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[26, 9, 27, 13, 15, 2, 25, 8, 21, 28, 30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 12, 17, 23, 3, 20, 7, 10]",152,TRUE
Pa,30,8000,25,10,0.0005,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[26, 10, 7, 20, 3, 23, 17, 12, 22, 6, 24, 5, 16, 11, 1, 14, 18, 29, 19, 4, 30, 28, 21, 8, 25, 2, 15, 13, 27, 9]",152,TRUE
Pa,30,8000,25,10,0.001,RoOrPaScPaCo30,"['Ro', None]","['Co', 50]","[(17, 812), (730, 154), (513, 401), (923, 624), (28, 540), (276, 354), (521, 228), (757, 233), (634, 94), (448, 72), (24, 732), (422, 584), (847, 9), (207, 928), (770, 128), (88, 650), (485, 686), (435, 925), (706, 952), (456, 316), (854, 533), (293, 337), (538, 442), (87, 397), (702, 180), (409, 31), (746, 37), (970, 606), (637, 854), (935, 614), (526, 379), (774, 739), (789, 131), (755, 56), (346, 322), (72, 950), (340, 419), (863, 285), (659, 479), (770, 815), (753, 497), (171, 426), (432, 480), (656, 421), (225, 1000), (451, 771), (103, 548), (561, 773), (221, 130), (545, 782)]","[15, 13, 2, 26, 27, 7, 24, 8, 9, 21, 3, 25, 12, 17, 28, 14, 18, 16, 11, 29, 19, 4, 30, 6, 5, 1, 23, 10, 22, 20]","[20, 7, 10, 26, 9, 27, 13, 15, 2, 25, 8, 21, 28, 30, 4, 19, 29, 18, 14, 1, 11, 16, 5, 24, 6, 22, 12, 17, 23, 3]",152,TRUE
